t_ros,dt,gecikme_s,bbox,bbox_w,bbox_h,olcek_ham,eps_deg,duzeltme,olcek,kalite,guven,u_nisan_x,u_nisan_y,u_nisan_z,u_govde_x,u_govde_y,u_govde_z,yaw_hata_deg,pitch_hata_deg,yatay_bilesen,azimut_kalite,yaw_adim_deg,yatay_lead_deg,az_rate_dps,vx_cmd,vy_cmd,vz_cmd,yaw_cmd_deg,v_doygun,yaw_doygun,durum,eksen_disi_deg,govde_yukselti_deg,menzil_kestirim_m,menzil_gercek_m,menzil_ham_m,menzil_red,menzil_kaynak,alt_faz,en_yakin_m,kapanma_hizi_ms,mod,gorev_faz,aktif_klemp,menzil_rate_ms,kapanma_bileseni_ms,vhk_x,vhk_y,vhk_z,lead_aktif,pitch_body_deg,kamera_dunya_pitch_deg,pn_dikey_deg,coalt_deg,los_elev_deg,los_elev_rate_dps,gama_deg,kadraj_hata_deg,kadraj_duz_deg,gercek_yaw_deg,gercek_elev_deg,gercek_menzil_ham_m,gercek_u_px,gercek_v_px,gercek_onde,gercek_kadraj_ici,bbox_yaw_sapma_deg,bbox_elev_sapma_deg,bbox_menzil_sapma_m,yapilandirma
109.164,0.031999999999996476,0.0591,290|337|360|361,70.0,24.0,70.0,-17.19,1.0428,67.13,1.0,0.925,0.02511,0.54736,0.83652,0.98947,0.02511,0.14255,1.45,-8.2,0.9898,1.0,1.74,-0.3,-0.5,18.28,-3.91,3.48,-11.6,1,0,ok,33.23,-8.2,4.19,3.636,3.636,0,gz,terminal,3.64,3.32,4,STRIKE,mutlak_tavan,-2.91,25.0,15.42,-3.59,-4.28,1,-8.96,16.03,-26.34,0.0,-14.96,-43.9,-57.9,-33.2,-16.6,1.59,-4.78,4.325,325.3,335.3,1,1,-0.14,-3.42,-0.14,
109.198,0.033999999999991815,0.0622,290|345|364|373,74.0,28.0,74.0,-18.88,1.051,70.41,1.0,0.923,0.03417,0.58094,0.81323,0.98255,0.03417,0.18283,1.99,-10.53,0.9831,1.0,2.39,0.68,1.1,18.15,-3.91,3.82,-11.1,1,0,ok,35.59,-10.53,3.99,3.512,3.512,0,gz,terminal,3.51,3.64,4,STRIKE,mutlak_tavan,-3.27,25.0,15.42,-3.6,-4.64,1,-8.29,16.7,-26.93,0.0,-16.53,-44.9,-61.23,-35.53,-17.77,1.99,-6.76,4.222,326.8,343.1,1,1,-0.0,-3.78,-0.23,
109.23,0.03200000000001069,0.0678,289|352|366|381,77.0,29.0,77.0,-19.74,1.0555,72.95,1.0,0.91,0.0335,0.60292,0.7971,0.97722,0.0335,0.20956,1.96,-12.1,0.9778,1.0,2.36,1.06,1.8,18.03,-3.88,4.14,-10.8,1,0,ok,37.15,-12.1,3.85,3.409,3.409,0,gz,terminal,3.41,3.22,4,STRIKE,mutlak_tavan,-3.25,25.0,15.5,-3.62,-4.59,1,-7.57,17.41,-25.65,0.0,-17.81,-42.7,-62.01,-37.1,-18.55,1.8,-8.97,4.095,326.2,352.2,1,1,0.17,-3.13,-0.24,
109.264,0.033999999999991815,0.0733,287|361|369|393,82.0,32.0,82.0,-21.41,1.0646,77.03,1.0,0.916,0.03707,0.63476,0.77182,0.96777,0.03707,0.2491,2.19,-14.42,0.9685,1.0,2.63,1.29,2.1,17.9,-3.82,4.48,-10.5,1,0,ok,39.48,-14.42,3.65,3.3,3.3,0,gz,terminal,3.3,3.21,4,STRIKE,mutlak_tavan,-3.23,25.0,15.66,-3.65,-4.57,1,-6.91,18.07,-25.54,0.0,-19.25,-42.6,-64.51,-39.42,-19.71,2.03,-11.27,3.991,327.2,362.3,1,1,0.16,-3.16,-0.34,
109.33,0.0660000000000025,0.043,284|379|375|430,91.0,51.0,91.0,-25.81,1.0907,83.43,1.0,0.921,0.03847,0.70104,0.71208,0.94164,0.03847,0.33442,2.34,-19.54,0.9424,1.0,2.81,1.48,2.5,17.72,-3.75,5.14,-10.2,1,0,ok,44.6,-19.54,3.37,3.213,3.213,0,gz,terminal,3.21,1.32,4,STRIKE,mutlak_tavan,-2.27,25.0,16.25,-3.75,-3.7,1,-6.22,18.77,-24.79,0.0,-21.88,-41.3,-68.93,-44.54,-22.27,1.89,-13.49,3.876,326.8,372.5,1,1,0.45,-6.05,-0.51,
109.362,0.031999999999996476,0.0582,279|390|378|438,99.0,48.0,99.0,-26.82,1.0971,90.24,1.0,0.904,0.03319,0.72194,0.69116,0.93151,0.03319,0.3622,2.04,-21.24,0.9321,1.0,2.45,1.79,3.0,17.6,-3.74,5.46,-10.0,1,0,ok,46.28,-21.24,3.11,3.112,3.112,0,gz,terminal,3.11,3.13,4,STRIKE,mutlak_tavan,-2.7,25.0,16.47,-3.78,-4.14,1,-5.52,19.45,-30.0,0.0,-23.86,-50.6,-76.97,-46.24,-23.12,1.65,-15.72,3.772,326.1,383.4,1,1,0.39,-5.52,-0.66,
109.396,0.034000000000006025,0.0572,275|401|378|464,103.0,63.0,103.0,-29.01,1.1114,92.67,1.0,0.902,0.0236,0.75512,0.65516,0.9129,0.0236,0.40749,1.48,-24.05,0.9132,1.0,1.78,-0.01,-0.0,17.46,-3.75,5.8,-10.3,1,0,ok,49.07,-24.05,3.03,3.0,3.0,0,gz,terminal,3.0,3.31,4,STRIKE,mutlak_tavan,-3.01,25.0,16.6,-3.78,-4.38,1,-4.93,20.05,-30.0,0.0,-25.92,-55.1,-80.44,-49.05,-24.52,1.59,-18.02,3.661,326.0,395.5,1,1,-0.11,-6.03,-0.63,
109.428,0.031999999999996476,0.0695,272|413|383|477,111.0,64.0,111.0,-30.14,1.119,99.2,1.0,0.893,0.02649,0.77581,0.63042,0.89922,0.02649,0.43669,1.69,-25.89,0.8996,1.0,2.02,2.0,3.3,17.33,-3.73,6.12,-10.0,1,0,ok,50.92,-25.89,2.83,2.911,2.911,0,gz,terminal,2.91,2.77,4,STRIKE,mutlak_tavan,-2.89,25.0,16.76,-3.81,-4.17,1,-4.22,20.77,-30.0,0.0,-27.61,-54.1,-83.06,-50.89,-25.45,1.19,-20.47,3.565,324.6,409.3,1,1,0.5,-5.43,-0.73,
109.462,0.034000000000006025,0.0806,263|428|388|480,125.0,52.0,125.0,-30.64,1.1224,111.37,1.0,0.813,0.01843,0.78897,0.61415,0.89004,0.01843,0.4555,1.19,-27.1,0.8902,1.0,1.42,0.94,1.6,17.2,-3.72,6.46,-10.0,1,0,ok,52.11,-27.1,2.52,2.812,2.812,0,gz,terminal,2.81,2.9,4,STRIKE,mutlak_tavan,-2.9,25.0,16.73,-3.79,-4.06,1,-3.52,21.46,-27.47,0.0,-28.82,-45.8,-82.34,-52.1,-26.05,1.11,-22.92,3.456,324.4,424.5,1,1,0.07,-4.18,-0.93,
109.494,0.031999999999996476,0.0847,278|443|396|479,118.0,36.0,118.0,-31.03,1.125,104.89,1.0,0.703,0.06131,0.79705,0.60079,0.88135,0.06131,0.46847,3.98,-27.94,0.8835,1.0,2.88,10.03,16.7,17.21,-3.59,6.78,-8.6,1,1,ok,53.07,-27.94,2.68,2.739,2.739,0,gz,terminal,2.74,2.3,4,STRIKE,mutlak_tavan,-2.6,25.0,16.61,-3.85,-3.64,1,-2.97,22.01,-22.55,0.0,-29.7,-37.6,-78.73,-52.94,-26.47,1.39,-25.09,3.355,325.7,439.2,1,1,2.59,-2.85,-0.68,
109.56,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.651,2.651,0,gz,,2.65,1.33,4,,,,,,,,,,,,,,,,,,1.28,-27.46,3.258,325.4,456.8,1,1,,,,
109.594,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.59,2.59,0,gz,,2.59,1.81,4,,,,,,,,,,,,,,,,,,1.8,-29.98,3.164,327.9,477.9,1,1,,,,
109.626,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.518,2.518,0,gz,,2.52,2.23,4,,,,,,,,,,,,,,,,,,1.1,-33.34,2.994,325.1,510.2,1,0,,,,
109.66,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.444,2.444,0,gz,,2.44,2.18,4,,,,,,,,,,,,,,,,,,1.38,-43.35,2.472,327.9,659.8,1,0,,,,
109.692,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.38,2.38,0,gz,,2.38,2.01,4,,,,,,,,,,,,,,,,,,0.33,-35.59,2.904,321.6,535.6,1,0,,,,
109.726,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.311,2.311,0,gz,,2.31,2.02,4,,,,,,,,,,,,,,,,,,1.28,-38.93,2.744,326.6,580.6,1,0,,,,
109.758,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.229,2.229,0,gz,,2.23,2.57,4,,,,,,,,,,,,,,,,,,0.56,-41.65,2.658,323.1,625.9,1,0,,,,
109.792,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.163,2.163,0,gz,,2.16,1.95,4,,,,,,,,,,,,,,,,,,2.23,-44.22,2.558,333.1,679.4,1,0,,,,
109.824,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.089,2.089,0,gz,,2.09,2.29,4,,,,,,,,,,,,,,,,,,0.65,-47.21,2.437,324.2,759.1,1,0,,,,
109.858,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,2.037,2.037,0,gz,,2.04,1.55,4,,,,,,,,,,,,,,,,,,2.65,-49.9,2.342,339.1,858.5,1,0,,,,
109.89,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,1.987,1.987,0,gz,,1.99,1.54,4,,,,,,,,,,,,,,,,,,7.83,-65.75,1.963,,,0,0,,,,
109.924,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,1.914,1.914,0,gz,,1.91,2.16,4,,,,,,,,,,,,,,,,,,5.33,-69.01,1.909,,,0,0,,,,
109.956,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,1.87,1.87,0,gz,,1.87,1.35,4,,,,,,,,,,,,,,,,,,5.97,-54.73,2.183,377.1,1173.2,1,0,,,,
109.99,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,1.813,1.813,0,gz,,1.81,1.7,4,,,,,,,,,,,,,,,,,,6.22,-57.22,2.106,393.7,1483.5,1,0,,,,
110.022,,,,,,,,,,,,,,,,,,,,,,,,,17.209052127792777,-3.593887742019123,6.77716712955257,-8.6,,,kor_dalis,,,,1.781,1.781,0,gz,,1.78,0.98,4,,,,,,,,,,,,,,,,,,3.52,-60.32,2.027,382.7,2295.9,1,0,,,,
