t_ros,dt,gecikme_s,bbox,bbox_w,bbox_h,olcek_ham,eps_deg,duzeltme,olcek,kalite,guven,u_nisan_x,u_nisan_y,u_nisan_z,u_govde_x,u_govde_y,u_govde_z,yaw_hata_deg,pitch_hata_deg,yatay_bilesen,azimut_kalite,yaw_adim_deg,yatay_lead_deg,az_rate_dps,vx_cmd,vy_cmd,vz_cmd,yaw_cmd_deg,v_doygun,yaw_doygun,durum,eksen_disi_deg,govde_yukselti_deg,menzil_kestirim_m,menzil_gercek_m,menzil_ham_m,menzil_red,menzil_kaynak,alt_faz,en_yakin_m,kapanma_hizi_ms,mod,gorev_faz,aktif_klemp,menzil_rate_ms,kapanma_bileseni_ms,vhk_x,vhk_y,vhk_z,lead_aktif,pitch_body_deg,kamera_dunya_pitch_deg,pn_dikey_deg,coalt_deg,los_elev_deg,los_elev_rate_dps,gama_deg,kadraj_hata_deg,kadraj_duz_deg,gercek_yaw_deg,gercek_elev_deg,gercek_menzil_ham_m,gercek_u_px,gercek_v_px,gercek_onde,gercek_kadraj_ici,bbox_yaw_sapma_deg,bbox_elev_sapma_deg,bbox_menzil_sapma_m,yapilandirma
77.484,0.031999999999996476,0.0824,297|299|351|311,54.0,12.0,54.0,-6.62,1.0066,53.64,1.0,0.877,0.02236,0.36342,0.93136,0.99768,0.02236,-0.06424,1.28,3.68,0.9979,1.0,1.54,4.96,8.3,19.1,-4.0,0.61,-12.0,1,0,ok,21.35,3.68,5.24,4.152,4.152,0,gz,terminal,4.15,2.87,4,STRIKE,mutlak_tavan,-3.34,25.0,14.17,-3.3,-4.04,1,-10.32,14.68,-18.58,0.0,-5.06,-31.0,-34.29,-21.32,-10.66,0.97,3.29,4.749,323.0,306.3,1,1,0.31,0.39,0.49,
77.518,0.034000000000006025,0.0825,295|304|351|317,56.0,13.0,56.0,-7.48,1.0084,55.53,1.0,0.889,0.0166,0.38735,0.92178,0.99912,0.0166,-0.03851,0.95,2.21,0.9993,1.0,1.14,3.54,5.9,19.03,-3.88,0.95,-12.5,1,0,ok,22.81,2.21,5.06,4.037,4.037,0,gz,terminal,4.04,3.38,4,STRIKE,mutlak_tavan,-3.36,25.0,14.25,-3.25,-4.15,1,-9.69,15.31,-17.9,0.0,-6.03,-29.8,-35.33,-22.79,-11.4,1.3,1.35,4.623,324.1,312.9,1,1,-0.35,0.86,0.44,
77.55,0.031999999999996476,0.1022,294|310|352|326,58.0,16.0,58.0,-9.21,1.0127,57.27,1.0,0.894,0.01631,0.424,0.90552,0.99987,0.01631,0.00158,0.93,-0.09,1.0,1.0,1.12,2.52,4.2,18.91,-3.84,1.27,-12.5,1,0,ok,25.11,-0.09,4.91,3.909,3.909,0,gz,terminal,3.91,4.01,4,STRIKE,mutlak_tavan,-3.68,25.0,14.24,-3.2,-4.64,1,-9.11,15.89,-20.59,0.0,-7.3,-34.3,-40.44,-25.09,-12.55,1.27,-0.44,4.515,324.1,319.2,1,1,-0.33,0.35,0.39,
77.616,0.0660000000000025,0.068,292|323|356|341,64.0,18.0,64.0,-12.42,1.0229,62.57,1.0,0.92,0.02101,0.48334,0.87518,0.99745,0.02101,0.06819,1.21,-3.91,0.9977,1.0,1.45,2.92,4.9,18.69,-3.69,1.93,-11.5,1,0,ok,28.93,-3.91,4.49,3.785,3.785,0,gz,terminal,3.79,1.86,4,STRIKE,mutlak_tavan,-2.77,25.0,15.06,-3.38,-4.2,1,-8.5,16.5,-19.71,0.0,-9.35,-32.8,-43.51,-28.91,-14.46,1.08,-2.61,4.407,323.5,327.1,1,1,0.13,-1.3,0.08,
77.65,0.034000000000006025,0.0722,289|330|356|350,67.0,20.0,67.0,-13.87,1.0283,65.15,1.0,0.913,0.01029,0.51466,0.85733,0.99451,0.01029,0.10412,0.59,-5.98,0.9946,1.0,0.71,2.62,4.4,18.56,-3.66,2.27,-11.9,1,0,ok,30.98,-5.98,4.31,3.674,3.674,0,gz,terminal,3.67,3.29,4,STRIKE,mutlak_tavan,-3.03,25.0,15.24,-3.4,-4.69,1,-7.89,17.11,-25.19,0.0,-11.16,-42.0,-51.84,-30.98,-15.49,0.51,-4.77,4.289,321.7,335.3,1,1,0.08,-1.21,0.02,
77.716,0.06599999999998829,0.0441,286|345|360|369,74.0,24.0,74.0,-17.4,1.0438,70.9,1.0,0.923,0.01474,0.57469,0.81824,0.98445,0.01474,0.17505,0.86,-10.08,0.9846,1.0,1.03,1.61,2.7,18.3,-3.71,2.93,-11.7,1,0,ok,35.09,-10.08,3.96,3.554,3.554,0,gz,terminal,3.55,1.81,4,STRIKE,mutlak_tavan,-2.42,25.0,15.77,-3.46,-4.31,1,-7.3,17.69,-24.07,0.0,-13.65,-40.1,-55.27,-35.08,-17.54,1.3,-7.13,4.126,324.4,344.6,1,1,-0.44,-2.95,-0.16,
77.748,0.03200000000001069,0.0528,285|354|363|385,78.0,31.0,78.0,-19.41,1.0538,74.02,1.0,0.916,0.01898,0.61216,0.7905,0.97515,0.01898,0.22073,1.12,-12.75,0.9753,1.0,1.34,1.49,2.5,18.17,-3.7,3.25,-11.4,1,0,ok,37.77,-12.75,3.8,3.483,3.483,0,gz,terminal,3.48,2.22,4,STRIKE,mutlak_tavan,-2.32,25.0,16.19,-3.53,-4.42,1,-6.63,18.36,-30.0,0.0,-15.96,-54.4,-64.83,-37.75,-18.88,1.42,-9.42,4.04,324.9,354.2,1,1,-0.31,-3.33,-0.24,
77.782,0.033999999999991815,0.0526,283|363|366|400,83.0,37.0,83.0,-21.27,1.0637,78.03,1.0,0.908,0.01833,0.64596,0.76315,0.96465,0.01833,0.26291,1.09,-15.24,0.9648,1.0,1.31,2.51,4.2,18.04,-3.65,3.59,-11.0,1,0,ok,40.26,-15.24,3.6,3.362,3.362,0,gz,terminal,3.36,3.57,4,STRIKE,mutlak_tavan,-2.94,25.0,16.1,-3.53,-5.04,1,-6.0,18.99,-30.0,0.0,-18.08,-58.1,-68.2,-40.24,-20.12,1.03,-14.75,3.411,323.8,378.6,1,1,0.05,-0.49,0.19,
77.814,0.031999999999996476,0.0593,280|373|367|411,87.0,38.0,87.0,-22.66,1.0717,81.18,1.0,0.917,0.0133,0.67398,0.73863,0.95426,0.0133,0.29867,0.8,-17.38,0.9544,1.0,0.96,1.1,1.8,17.92,-3.66,3.91,-11.2,1,0,ok,42.38,-17.38,3.46,3.266,3.266,0,gz,terminal,3.27,2.99,4,STRIKE,mutlak_tavan,-2.97,25.0,16.26,-3.51,-5.12,1,-5.27,19.71,-30.0,0.0,-19.91,-57.7,-71.1,-42.38,-21.19,1.55,-16.0,3.604,325.8,384.8,1,1,-0.76,-1.38,-0.14,
77.848,0.034000000000006025,0.0715,279|386|372|429,93.0,43.0,93.0,-24.62,1.0833,85.85,1.0,0.927,0.02119,0.70783,0.70606,0.93905,0.02119,0.34312,1.29,-20.07,0.9393,1.0,1.55,1.62,2.7,17.78,-3.63,4.25,-10.4,1,0,ok,45.08,-20.07,3.27,3.187,3.187,0,gz,terminal,3.19,2.34,4,STRIKE,mutlak_tavan,-2.65,25.0,16.52,-3.56,-4.83,1,-4.52,20.45,-30.0,0.0,-21.8,-56.7,-74.33,-45.07,-22.53,1.66,-18.96,3.506,326.3,400.7,1,1,-0.37,-1.11,-0.23,
77.88,0.031999999999996476,0.0892,277|398|376|449,99.0,51.0,99.0,-26.52,1.0951,90.4,1.0,0.909,0.02424,0.73928,0.67296,0.92234,0.02424,0.38561,1.51,-22.68,0.9227,1.0,1.81,4.93,8.2,17.68,-3.56,4.57,-9.5,1,0,ok,47.7,-22.68,3.11,3.091,3.091,0,gz,terminal,3.09,2.99,4,STRIKE,mutlak_tavan,-2.82,25.0,16.63,-3.61,-5.0,1,-3.8,21.19,-30.0,0.0,-23.69,-57.7,-77.53,-47.68,-23.84,1.3,-20.27,3.649,325.1,408.2,1,1,0.2,-2.41,-0.54,
77.946,0.0660000000000025,0.0436,266|430|387|479,121.0,49.0,121.0,-30.1,1.1187,108.16,1.0,0.828,0.02212,0.78891,0.61411,0.88998,0.02212,0.45547,1.42,-27.09,0.8903,1.0,1.71,3.56,5.9,17.42,-3.5,5.23,-9.5,1,0,ok,52.11,-27.09,2.6,3.032,3.032,0,gz,terminal,3.03,0.9,4,STRIKE,mutlak_tavan,-1.86,25.0,16.98,-3.62,-4.05,1,-2.97,22.01,-29.54,0.0,-26.25,-49.2,-81.84,-52.09,-26.05,1.66,-28.01,3.066,327.1,461.3,1,1,-0.24,0.92,-0.47,
77.98,0.034000000000006025,0.0325,264|451|380|480,116.0,29.0,116.0,-30.71,1.1229,103.31,1.0,0.651,0.00714,0.80368,0.59502,0.87892,0.00714,0.47692,0.47,-28.48,0.8789,1.0,0.56,-1.41,-2.4,17.28,-3.51,5.57,-10.5,1,0,ok,53.49,-28.48,2.72,2.978,2.978,0,gz,terminal,2.98,1.59,4,STRIKE,mutlak_tavan,-1.72,25.0,17.09,-3.62,-3.93,1,-2.24,22.73,-30.0,0.0,-28.03,-50.7,-84.78,-53.48,-26.74,1.64,-24.0,3.567,326.6,431.7,1,1,-1.17,-4.48,-0.85,
78.012,0.031999999999996476,0.0535,322|472|338|480,16.0,8.0,16.0,-31.45,1.1279,14.19,0.1,0.346,0.0346,0.81649,0.57632,0.86739,0.0346,0.49643,2.28,-29.76,0.8681,1.0,2.74,0.84,13.9,17.41,-3.52,5.89,-7.4,1,0,ok,54.81,-29.76,19.81,2.907,2.907,0,gz,terminal,2.91,2.2,4,STRIKE,mutlak_tavan,-1.96,25.0,16.27,-3.48,-3.85,1,-1.63,23.36,-2.83,0.0,-29.4,-47.1,-59.61,-54.76,-27.38,0.51,-27.05,3.48,322.1,453.6,1,1,1.78,-2.72,16.33,
78.046,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.835,2.835,0,gz,,2.84,2.13,4,,,,,,,,,,,,,,,,,,0.96,-38.9,2.881,324.9,580.1,1,0,,,,
78.078,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.802,2.802,0,gz,,2.8,1.04,4,,,,,,,,,,,,,,,,,,0.68,-32.65,3.338,323.1,503.1,1,0,,,,
78.112,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.76,2.76,0,gz,,2.76,1.23,4,,,,,,,,,,,,,,,,,,1.57,-35.79,3.253,327.6,538.0,1,0,,,,
78.144,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.726,2.726,0,gz,,2.73,1.06,4,,,,,,,,,,,,,,,,,,0.5,-38.69,3.2,322.6,576.9,1,0,,,,
78.178,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.679,2.679,0,gz,,2.68,1.4,4,,,,,,,,,,,,,,,,,,0.02,-41.95,3.129,320.1,631.5,1,0,,,,
78.21,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.642,2.642,0,gz,,2.64,1.14,4,,,,,,,,,,,,,,,,,,1.24,-44.85,3.078,327.4,694.3,1,0,,,,
78.244,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.623,2.623,0,gz,,2.62,0.58,4,,,,,,,,,,,,,,,,,,-0.71,-47.8,3.026,315.3,778.2,1,0,,,,
78.276,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.604,2.604,0,gz,,2.6,0.59,4,,,,,,,,,,,,,,,,,,4.61,-59.73,2.635,394.8,2075.4,1,0,,,,
78.31,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.592,2.592,0,gz,,2.59,0.36,4,,,,,,,,,,,,,,,,,,2.47,-50.69,2.958,338.4,894.4,1,0,,,,
78.342,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.576,2.576,0,gz,,2.58,0.49,4,,,,,,,,,,,,,,,,,,1.63,-52.95,2.948,333.7,1021.1,1,0,,,,
78.376,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.566,2.566,0,gz,,2.57,0.28,4,,,,,,,,,,,,,,,,,,1.67,-55.98,2.896,337.4,1290.9,1,0,,,,
78.408,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.559,2.559,0,gz,,2.56,0.24,4,,,,,,,,,,,,,,,,,,4.33,-58.59,2.85,379.5,1739.9,1,0,,,,
78.442,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.554,2.554,0,gz,,2.55,0.14,4,,,,,,,,,,,,,,,,,,2.6,-61.69,2.804,382.5,3141.7,1,0,,,,
78.474,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.551,2.551,0,gz,,2.55,0.08,4,,,,,,,,,,,,,,,,,,14.54,-75.25,2.575,,,0,0,,,,
78.508,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.552,2.552,0,gz,,2.55,-0.02,4,,,,,,,,,,,,,,,,,,4.71,-64.39,2.778,955.2,18134.3,1,0,,,,
78.54,,,,,,,,,,,,,,,,,,,,,,,,,17.412262978816383,-3.516136158505111,5.887871478210808,-7.4,,,kor_dalis,,,,2.554,2.554,0,gz,,2.55,-0.07,4,,,,,,,,,,,,,,,,,,5.27,-67.32,2.744,,,0,0,,,,
