t_sim,faz,gorev_faz,gorev_state,x1,y1,x2,y2,marj,kumulatif_s,kesintisiz_s,kilit,kilit_isteri_ok,tespit_dogrulandi,menzil,menzil_ref,yatay_oran,dikey_oran,baglayici_eksen,L_olculen,oran_ham,oran_ema,oran_hatasi,yaklasma_komut,yaklasma_sebep,vx,vy,vz,yaw,los_x,los_y,los_z
25.674,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.97137786082357,-1.0146811240486036,6.0,0.008726646259971648,0.9978,-0.0292,0.059
25.708,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.97137786082357,-1.0146811240486036,6.0,0.008726646259971648,0.9978,-0.0301,0.0591
25.74,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.96270812922468,-1.158065915345748,6.0,0.015707963267948967,0.9977,-0.0314,0.0597
25.774,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.96270812922468,-1.158065915345748,6.0,0.015707963267948967,0.9977,-0.0323,0.0602
25.806,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.980560743861375,-0.8363225073566574,6.0,-0.030688500520714,0.9976,-0.0324,0.0606
25.84,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.98058150937587,-0.8358759385761131,6.0,-0.0318583046178279,0.9976,-0.0333,0.061
25.872,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.976498686700335,-0.919508002717339,6.0,-0.032843137032497215,0.9975,-0.0355,0.0612
25.906,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.964490363693123,-1.1300822858433814,6.0,-0.034017513783151085,0.9975,-0.0354,0.0616
25.938,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,116.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.95163683641934,-1.318610971178477,6.0,-0.034920429527473124,0.9974,-0.0364,0.0614
25.972,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,115.7,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.95483623855655,-1.2743059470223104,6.0,0.0017453292519943296,0.9974,-0.0373,0.0615
26.004,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,115.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.9657033995451,-1.1106310636631989,6.0,-0.013962634015954637,0.9974,-0.0384,0.0617
26.038,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,115.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.964154927345838,-1.1354020196900791,6.0,-0.020943951023931952,0.9973,-0.0383,0.0619
26.07,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,115.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.964154927345838,-1.1354020196900791,6.0,-0.020943951023931952,0.9973,-0.0393,0.0616
26.104,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,115.5,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.96641143153486,-1.0991179521841754,6.0,-0.022689280275926284,0.9973,-0.0401,0.0615
26.136,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,115.5,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.97055376279347,-1.0291731917172469,6.0,-0.017453292519943295,0.9973,-0.0412,0.0615
26.17,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,116.1,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,R_MIN (bbox kaybi yedegi),17.957658509516033,-1.2338966146344723,6.0,-0.017453292519943295,0.9972,-0.0419,0.0614
26.202,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,116.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.950334103142147,-1.3362281188374978,6.0,-0.010471975511965976,0.9972,-0.042,0.0616
26.236,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,116.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.94375979274292,-1.4217891898388237,6.0,-0.008726646259971648,0.9972,-0.043,0.0614
26.268,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,115.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.940357877531746,-1.4640898968590224,6.0,-0.010471975511965976,0.9972,-0.0438,0.061
26.302,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,115.8,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.96098388477522,-1.18450744651308,6.0,-0.006981317007977318,0.9972,-0.0447,0.0606
26.334,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,115.7,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.935118076346264,-1.5269379776262648,6.0,-0.0017453292519943296,0.9971,-0.0457,0.0602
26.4,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,115.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.916139040615484,-1.735500468837057,6.0,-0.003490658503988659,0.9971,-0.0466,0.0597
26.434,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,115.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.916139040615484,-1.735500468837057,6.0,-0.003490658503988659,0.9971,-0.0474,0.0593
26.466,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.7,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.915820013085888,-1.738790746096607,6.0,0.0017453292519943296,0.9971,-0.0484,0.0587
26.5,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.939851303589172,-1.4702840559258752,6.0,0.003490658503988659,0.9971,-0.049,0.058
26.532,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.942972090316502,-1.431695696062236,6.0,0.0,0.9971,-0.049,0.0579
26.566,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.96251672419742,-1.1610309784531723,6.0,-0.048252874749730154,0.9971,-0.0507,0.0567
26.598,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.96251672419742,-1.1610309784531723,6.0,-0.048252874749730154,0.9971,-0.0507,0.0567
26.632,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.97182892702887,-1.0066603288142189,6.0,-0.04915840742149287,0.9971,-0.0514,0.0559
26.664,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.973444405469074,-0.9773925534361856,6.0,-0.003490658503988659,0.9971,-0.0523,0.055
26.698,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.7,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.968629076015517,-1.0622472069013418,6.0,-0.003490658503988659,0.9971,-0.0531,0.0541
26.73,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.94559681204557,-1.3984116201962569,6.0,-0.008726646259971648,0.9971,-0.054,0.0532
26.764,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.5,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.92622818362741,-1.6279874411439323,6.0,-0.04014257279586958,0.9971,-0.0539,0.0528
26.796,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.926235580747424,-1.6279059873177901,6.0,-0.04014257279586958,0.9971,-0.0547,0.0521
26.83,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.926235580747424,-1.6279059873177901,6.0,-0.04014257279586958,0.9971,-0.0557,0.0511
26.862,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.8592997322457,-2.2399676508325634,6.0,-0.031415926535897934,0.9972,-0.0564,0.05
26.896,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,114.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.89022922543289,-1.9848673158342152,6.0,-0.0471238898038469,0.9972,-0.0572,0.0487
26.928,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,113.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.929016643111286,-1.5969853509154497,6.0,-0.03490658503988659,0.9972,-0.0579,0.0476
26.962,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,112.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.932774788609823,-1.5542163237464595,5.818099472917561,-0.04014257279586958,0.9972,-0.0588,0.0462
27.028,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,113.5,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.945561082313287,-1.3988700586412153,5.720754812101198,-0.05759586531581287,0.9972,-0.0594,0.0449
27.06,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,113.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.946300207283365,-1.3893555592651519,5.53794846351116,-0.04014257279586958,0.9972,-0.0603,0.0436
27.094,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,112.7,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.964057638014495,-1.1369402702398463,5.085656494294094,-0.03665191429188092,0.9972,-0.061,0.0421
27.126,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,111.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.961366753385565,-1.178687554178693,4.975656494294094,-0.05235987755982989,0.9973,-0.0619,0.0407
27.16,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,112.7,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.957238192052674,-1.2399985943075627,5.041416013023205,-0.048869219055841226,0.9973,-0.0626,0.0392
27.192,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,112.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.937959180876657,-1.4931913558559071,4.763581505137054,-0.05061454830783556,0.9973,-0.0625,0.0384
27.226,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,112.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.912451748073007,-1.7731532288429694,4.52936660698415,-0.05759586531581287,0.9973,-0.0633,0.0377
27.258,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,112.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.927501459815403,-1.6139056379840215,4.326765010586017,-0.05759586531581287,0.9973,-0.0641,0.0361
27.292,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,112.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.927501459815403,-1.6139056379840215,4.326765010586017,-0.05759586531581287,0.9973,-0.0648,0.0345
27.324,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,112.1,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.929342728322013,-1.5933202221670981,4.133514423705263,-0.059341194567807204,0.9973,-0.0655,0.0329
27.358,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,111.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.91981840305165,-1.6970882126900282,3.92940448187408,-0.07330382858376185,0.9973,-0.0655,0.032
27.39,BEKLE,GPS,SEARCH,,,,,0.0,0.0,0.0,0,0,0,111.7,6.5,0.0,0.0,yatay,0.0,0.0,0.0179,,yok,pasif,17.93248210126351,-1.5575897045961482,3.731245963684372,-0.07330382858376185,0.9973,-0.067,0.0295
27.456,TAKIBE_GECIS,GPS,APPROACH,623,401,640,418,0.0,0.0,0.0,0,0,0,111.5,6.5,0.0266,0.0354,dikey,11.379,0.0354,0.0179,,yok,pasif,17.9526486426413,-1.3047630872573812,3.5269592714042113,-0.07853981633974483,0.9973,-0.067,0.0295
27.49,TAKIBE_GECIS,GPS,APPROACH,567,392,583,407,0.0,0.0,0.0,0,0,0,111.4,6.5,0.025,0.0312,dikey,10.7,0.0312,0.0204,0.0546,yaklas,yaklasiyor,17.943268167616523,-1.4279802046945655,3.324322820902692,-0.07853981633974483,0.9973,-0.0677,0.0278
27.522,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,111.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,0.0546,yaklas,yaklasiyor,17.915797647994328,-1.7390211718437913,3.0749780155589757,-0.0715584993317675,0.9973,-0.0686,0.026
27.556,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,111.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.93942551932667,-1.4754701069595322,2.8589738294312523,-0.07679448708775051,0.9973,-0.0693,0.0241
27.588,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,110.8,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.969614402035777,-1.0454464319841272,2.6597629160823306,-0.07679448708775051,0.9973,-0.07,0.0224
27.622,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,110.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.94665352486882,-1.384784191964047,2.4517986000754,-0.06981317007977318,0.9973,-0.0708,0.0206
27.654,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,110.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.90008818767257,-1.8938962150933372,2.2460191599100368,-0.06632251157578452,0.9973,-0.0716,0.0187
27.688,TAKIBE_GECIS,GPS,APPROACH,312,359,323,367,0.0,0.0,0.0,0,0,0,110.2,6.5,0.0172,0.0167,yatay,7.277,0.0172,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.927650541973463,-1.6122487540322579,2.0299454384869193,-0.07330382858376185,0.9972,-0.0722,0.0167
27.72,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,110.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.921310637868803,-1.6812569764941772,1.7956687112665723,-0.08377580409572781,0.9972,-0.073,0.0148
27.754,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,109.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.92361434629252,-1.656517058583148,1.6356687112665722,-0.05585053606381855,0.9972,-0.0738,0.0128
27.786,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,109.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.92361434629252,-1.656517058583148,1.6356687112665722,-0.05585053606381855,0.9972,-0.0738,0.0128
27.82,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,109.1,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.920185946300332,-1.6932027787657384,1.596441108770433,-0.0645771823237902,0.9972,-0.0746,0.0109
27.852,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,108.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.86098684139927,-2.2327447349309995,1.3414085499020296,-0.08726646259971647,0.9971,-0.0752,0.009
27.886,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,109.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.912599405808088,-1.7716609514925927,1.2441365485879388,-0.07504915783575616,0.9971,-0.0759,0.007
27.918,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,108.5,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.923135104327443,-1.6616943256884924,0.8460331837742436,-0.08203047484373349,0.997,-0.0766,0.005
27.984,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,109.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.930982304540915,-1.5747614404221757,0.7692578363904756,-0.08203047484373349,0.997,-0.0773,0.003
28.018,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,108.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.95062559194846,-1.332306592975119,0.5388305072457134,-0.08726646259971647,0.997,-0.078,0.001
28.05,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,108.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.935913388934964,-1.5175674300088025,0.31651290103917007,-0.08552113334772216,0.9969,-0.0786,-0.001
28.084,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,108.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.904086383390247,-1.8557183989226371,0.09117307365371063,-0.10122909661567112,0.9968,-0.0793,-0.003
28.116,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,108.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.92785151284349,-1.6100124637515867,-0.1335440440453426,-0.10297442586766545,0.9968,-0.0793,-0.003
28.15,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,108.1,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.924349204587923,-1.648546508894498,-0.34677188283908933,-0.08377580409572781,0.9968,-0.0802,-0.005
28.182,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,107.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.925850338662272,-1.6321426518174578,-0.5067718828390895,-0.0942477796076938,0.9968,-0.0802,-0.0065
28.216,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,107.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.925810292815324,-1.6325824162951943,-0.5870018469139127,-0.1064650843716541,0.9967,-0.0812,-0.0087
28.248,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,107.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.908899075217544,-1.8086829223698357,-0.8920491023730328,-0.10297442586766545,0.9966,-0.0819,-0.0106
28.282,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,107.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.885178215752582,-2.0298768905451827,-1.2346560092474657,-0.09250245035569947,0.9965,-0.083,-0.0128
28.314,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,107.1,6.5,0.0,0.0,yatay,0.0,0.0,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.9385368135676,-1.4784486791359646,-1.4760917965414,-0.08552113334772216,0.9964,-0.0837,-0.0148
28.38,TAKIBE_GECIS,GPS,APPROACH,314,350,325,359,0.0,0.0,0.0,0,0,0,106.9,6.5,0.0172,0.0187,dikey,7.059,0.0187,0.0204,,yok,R_MIN (bbox kaybi yedegi),17.884549063696635,-2.0312532570131765,-1.7052052929028998,-0.08726646259971647,0.9963,-0.0844,-0.0168
28.414,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,106.8,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,0.0548,yaklas,yaklasiyor,17.862609925085973,-2.219722204290458,-1.9025054518912863,-0.09948376736367678,0.9962,-0.0852,-0.0186
28.446,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,106.6,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.923612033499104,-1.6344263752477683,-2.0247913368773665,-0.08203047484373349,0.9961,-0.0857,-0.0204
28.48,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,106.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.93140801521251,-1.5699065551721452,-2.2356402865227167,-0.05759586531581287,0.996,-0.0864,-0.0223
28.546,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,106.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.93140801521251,-1.5699065551721452,-2.2356402865227167,-0.05759586531581287,0.9959,-0.0869,-0.024
28.578,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,106.3,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.972303998101605,-0.9873947837791426,-2.3784904575458903,-0.08377580409572781,0.9958,-0.0881,-0.0257
28.612,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,106.1,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.920138347024984,-1.589132230874775,-2.465927465125488,-0.0942477796076938,0.9957,-0.0881,-0.027
28.644,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,106.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.90549744904876,-1.8420535014239854,-2.693368740969552,-0.05235987755982989,0.9957,-0.0886,-0.0273
28.678,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,105.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.886535158226458,-2.017885039720744,-2.8508591632243094,-0.08864104571753788,0.9956,-0.0894,-0.029
28.71,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,105.7,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.928552218378346,-1.6021907979016996,-3.0056447279950715,-0.06806784082777885,0.9955,-0.09,-0.0306
28.744,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,105.0,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.926917885906203,-1.6203749911598717,-3.105644727995073,-0.0645771823237902,0.9954,-0.0907,-0.0322
28.776,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,104.9,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.92490315595325,-1.6425123590698478,-3.0945883075648535,-0.08996686909965032,0.9953,-0.0912,-0.0336
28.81,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,105.4,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.96626120869235,-1.101570778949971,-3.1834306109885233,-0.09051779489687668,0.9951,-0.092,-0.035
28.842,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,105.2,6.5,0.0,0.0,yatay,0.0,0.0,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.92628062018114,-1.6274099442113827,-3.342531204240896,-0.04537856055185257,0.9951,-0.0922,-0.036
28.876,TAKIBE_GECIS,GPS,APPROACH,313,313,322,322,0.0,0.0,0.0,0,0,0,105.1,6.5,0.0141,0.0187,dikey,5.678,0.0187,0.0202,,yok,R_MIN (bbox kaybi yedegi),17.94478044268296,-1.4088487725456222,-3.5075959940032675,-0.07853981633974483,0.995,-0.0926,-0.0364
28.908,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,105.0,6.5,0.0,0.0,yatay,0.0,0.0,0.02,0.055,yaklas,yaklasiyor,17.886699610457512,-1.993545317667823,-3.635024480675736,-0.09282095901941231,0.9949,-0.0935,-0.0376
28.942,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,105.0,6.5,0.0,0.0,yatay,0.0,0.0,0.02,,yok,R_MIN (bbox kaybi yedegi),17.906952861280892,-1.8278509851363987,-3.7706765798601625,-0.09340711570838653,0.9948,-0.094,-0.0389
28.974,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,104.8,6.5,0.0,0.0,yatay,0.0,0.0,0.02,,yok,R_MIN (bbox kaybi yedegi),17.906952861280892,-1.8278509851363987,-3.7706765798601625,-0.09340711570838653,0.9947,-0.0948,-0.0401
29.008,BEKLE,GPS,APPROACH,,,,,0.0,0.0,0.0,0,0,0,104.7,6.5,0.0,0.0,yatay,0.0,0.0,0.02,,yok,R_MIN (bbox kaybi yedegi),17.903662765779433,-1.8598009488230636,-3.888328163174498,-0.059341194567807204,0.9946,-0.0953,-0.0412
