t_ros,dt,gecikme_s,bbox,bbox_w,bbox_h,olcek_ham,eps_deg,duzeltme,olcek,kalite,guven,u_nisan_x,u_nisan_y,u_nisan_z,u_govde_x,u_govde_y,u_govde_z,yaw_hata_deg,pitch_hata_deg,yatay_bilesen,azimut_kalite,yaw_adim_deg,yatay_lead_deg,az_rate_dps,vx_cmd,vy_cmd,vz_cmd,yaw_cmd_deg,v_doygun,yaw_doygun,durum,eksen_disi_deg,govde_yukselti_deg,menzil_kestirim_m,menzil_gercek_m,menzil_ham_m,menzil_red,menzil_kaynak,alt_faz,en_yakin_m,kapanma_hizi_ms,mod,gorev_faz,aktif_klemp,menzil_rate_ms,kapanma_bileseni_ms,vhk_x,vhk_y,vhk_z,lead_aktif,pitch_body_deg,kamera_dunya_pitch_deg,pn_dikey_deg,coalt_deg,los_elev_deg,los_elev_rate_dps,gama_deg,kadraj_hata_deg,kadraj_duz_deg,gercek_yaw_deg,gercek_elev_deg,gercek_menzil_ham_m,gercek_u_px,gercek_v_px,gercek_onde,gercek_kadraj_ici,bbox_yaw_sapma_deg,bbox_elev_sapma_deg,bbox_menzil_sapma_m,yapilandirma
58.278,0.031999999999996476,0.0882,298|295|352|310,54.0,15.0,54.0,-7.97,1.0096,53.49,1.0,0.885,0.02812,0.34868,0.93682,0.99641,0.02812,-0.07991,1.62,4.58,0.9968,1.0,1.94,3.97,6.6,19.21,-2.25,0.85,-6.2,1,0,ok,20.48,4.58,5.25,4.162,4.162,0,gz,terminal,4.16,3.8,4,STRIKE,mutlak_tavan,-3.62,25.0,13.76,-2.96,-4.0,1,-12.42,12.5,-16.49,0.0,-6.54,-27.5,-33.24,-20.42,-10.21,0.99,3.94,4.695,323.1,304.2,1,1,0.63,0.65,0.56,
58.344,0.0660000000000025,0.0532,295|308|353|324,58.0,16.0,58.0,-11.28,1.019,56.92,1.0,0.908,0.02184,0.41498,0.90957,0.99973,0.02184,-0.00831,1.25,0.48,1.0,1.0,1.5,2.12,3.5,18.97,-2.35,1.51,-6.4,1,0,ok,24.55,0.48,4.94,4.054,4.054,0,gz,terminal,4.05,1.63,4,STRIKE,mutlak_tavan,-2.62,25.0,14.78,-2.91,-3.64,1,-11.65,13.26,-16.82,0.0,-8.44,-28.0,-37.52,-24.52,-12.26,1.09,1.88,4.61,323.5,311.1,1,1,0.16,-1.4,0.33,
58.378,0.03399999999999892,0.0567,294|314|354|333,60.0,19.0,60.0,-12.42,1.0229,58.66,1.0,0.909,0.02149,0.44586,0.89484,0.99943,0.02149,0.02591,1.23,-1.48,0.9997,1.0,1.48,1.1,1.8,18.86,-2.43,1.85,-6.2,1,0,ok,26.51,-1.48,4.79,3.975,3.975,0,gz,terminal,3.97,2.34,4,STRIKE,mutlak_tavan,-2.48,25.0,15.18,-2.88,-3.83,1,-10.85,14.08,-21.9,0.0,-10.03,-36.5,-45.17,-26.48,-13.24,0.65,-0.23,4.511,322.1,318.5,1,1,0.58,-1.26,0.28,
58.41,0.031999999999996476,0.0617,293|321|355|339,62.0,18.0,62.0,-13.62,1.0273,60.35,1.0,0.912,0.02112,0.47523,0.87961,0.99804,0.02112,0.05897,1.21,-3.38,0.9983,1.0,1.45,2.06,3.4,18.73,-2.43,2.17,-5.6,1,0,ok,28.4,-3.38,4.66,3.874,3.874,0,gz,terminal,3.87,3.14,4,STRIKE,mutlak_tavan,-2.81,25.0,15.17,-2.88,-4.23,1,-10.16,14.78,-24.15,0.0,-11.46,-40.2,-49.8,-28.38,-14.19,0.98,-4.05,3.856,323.3,332.5,1,1,0.23,0.67,0.8,
58.444,0.034000000000006025,0.0605,291|328|355|348,64.0,20.0,64.0,-14.89,1.0325,61.99,1.0,0.919,0.01552,0.507,0.86181,0.99533,0.01552,0.09528,0.89,-5.47,0.9955,1.0,1.07,1.77,3.0,18.59,-2.44,2.51,-5.6,1,0,ok,30.48,-5.47,4.53,3.753,3.753,0,gz,terminal,3.75,3.54,4,STRIKE,mutlak_tavan,-3.18,25.0,15.09,-2.84,-4.6,1,-9.37,15.55,-24.16,0.0,-12.83,-40.3,-52.23,-30.47,-15.23,0.99,-6.62,3.762,323.4,342.6,1,1,-0.1,1.15,0.77,
58.476,0.031999999999996476,0.0703,288|336|356|359,68.0,23.0,68.0,-16.3,1.0386,65.47,1.0,0.917,0.0101,0.54041,0.84134,0.9909,0.0101,0.13422,0.58,-7.71,0.991,1.0,0.7,-0.53,-0.9,18.52,-2.55,2.83,-6.0,1,0,ok,32.72,-7.71,4.29,3.677,3.677,0,gz,terminal,3.68,2.38,4,STRIKE,mutlak_tavan,-2.78,25.0,15.52,-2.78,-4.39,1,-8.57,16.36,-24.99,0.0,-14.22,-41.7,-55.57,-32.71,-16.36,1.3,-9.18,3.661,324.5,353.1,1,1,-0.72,1.46,0.63,
58.51,0.03399999999999892,0.0793,287|344|358|369,71.0,25.0,71.0,-17.62,1.0448,67.95,1.0,0.913,0.00985,0.57143,0.8206,0.98521,0.00985,0.17109,0.57,-9.85,0.9853,1.0,0.69,-0.74,-1.2,18.43,-2.65,3.17,-5.9,1,0,ok,34.86,-9.85,4.14,3.562,3.562,0,gz,terminal,3.56,3.39,4,STRIKE,mutlak_tavan,-3.09,25.0,15.48,-2.73,-4.68,1,-7.76,17.19,-24.56,0.0,-15.58,-40.9,-57.56,-34.85,-17.43,0.28,-9.31,4.124,321.0,353.7,1,1,0.3,-0.55,0.01,
58.576,0.0660000000000025,0.0389,283|363|363|400,80.0,37.0,80.0,-22.2,1.069,74.83,1.0,0.918,0.01374,0.646,0.76321,0.96472,0.01374,0.26293,0.82,-15.24,0.9648,1.0,0.98,0.24,0.4,18.18,-2.66,3.83,-4.9,1,0,ok,40.25,-15.24,3.76,3.487,3.487,0,gz,terminal,3.49,1.13,4,STRIKE,mutlak_tavan,-2.11,25.0,16.19,-2.81,-3.94,1,-6.94,18.01,-24.34,0.0,-18.23,-40.6,-62.69,-40.24,-20.12,0.67,-14.82,3.505,322.5,378.9,1,1,0.14,-0.42,0.25,
58.608,0.031999999999996476,0.0571,280|373|363|410,83.0,37.0,83.0,-23.4,1.076,77.14,1.0,0.913,0.00445,0.6716,0.7409,0.95531,0.00445,0.29556,0.27,-17.19,0.9553,1.0,0.32,-1.07,-1.8,18.06,-2.7,4.15,-5.5,1,0,ok,42.19,-17.19,3.64,3.381,3.381,0,gz,terminal,3.38,3.31,4,STRIKE,mutlak_tavan,-2.71,25.0,16.32,-2.79,-4.6,1,-6.23,18.72,-30.0,0.0,-20.3,-51.4,-71.39,-42.19,-21.1,0.63,-17.59,3.417,322.4,393.1,1,1,-0.37,0.4,0.23,
58.642,0.034000000000006025,0.0583,276|384|366|432,90.0,48.0,90.0,-25.65,1.0897,82.59,1.0,0.907,0.00423,0.71009,0.7041,0.93823,0.00423,0.346,0.26,-20.24,0.9382,1.0,0.31,-1.38,-2.3,17.92,-2.73,4.49,-5.7,1,0,ok,45.24,-20.24,3.4,3.291,3.291,0,gz,terminal,3.29,2.65,4,STRIKE,mutlak_tavan,-2.68,25.0,16.52,-2.79,-4.58,1,-5.42,19.55,-30.0,0.0,-22.44,-56.6,-75.06,-45.24,-22.62,0.71,-20.64,3.322,322.8,410.4,1,1,-0.45,0.4,0.08,
58.674,0.031999999999996476,0.0658,273|396|369|451,96.0,55.0,96.0,-28.1,1.1054,86.85,1.0,0.913,0.00404,0.7395,0.67315,0.92261,0.00404,0.38572,0.25,-22.69,0.9226,1.0,0.3,-1.74,-2.9,17.8,-2.75,4.81,-5.7,1,0,ok,47.69,-22.69,3.24,3.244,3.244,0,gz,terminal,3.24,1.46,4,STRIKE,mutlak_tavan,-2.07,25.0,16.8,-2.82,-4.02,1,-5.42,19.55,-30.0,0.0,-24.7,-63.0,-78.55,-47.69,-23.84,-0.24,-17.0,3.832,319.1,390.0,1,1,0.49,-5.69,-0.6,
58.708,0.03399999999999892,0.0563,270|410|373|470,103.0,60.0,103.0,-29.92,1.1175,92.17,1.0,0.903,0.00384,0.76838,0.63999,0.90476,0.00384,0.42591,0.24,-25.21,0.9048,1.0,0.29,-0.61,-1.0,17.66,-2.75,5.15,-5.4,1,0,ok,50.21,-25.21,3.05,3.16,3.16,0,gz,terminal,3.16,2.47,4,STRIKE,mutlak_tavan,-2.27,25.0,16.9,-2.82,-4.19,1,-4.72,20.25,-30.0,0.0,-26.79,-62.2,-81.89,-50.21,-25.1,-0.8,-19.81,3.74,316.9,405.5,1,1,1.04,-5.4,-0.69,
58.74,0.03200000000000358,0.0647,261|426|373|479,112.0,53.0,112.0,-30.79,1.1234,99.7,1.0,0.888,-0.01113,0.78625,0.61781,0.89221,-0.01113,0.45149,-0.71,-26.84,0.8923,1.0,-0.86,-3.48,-5.8,17.54,-2.76,5.47,-6.4,1,0,ok,51.84,-26.84,2.82,3.089,3.089,0,gz,terminal,3.09,2.24,4,STRIKE,mutlak_tavan,-2.25,25.0,17.01,-2.81,-4.12,1,-4.01,20.96,-30.0,0.0,-28.39,-56.7,-84.31,-51.84,-25.92,-0.45,-22.45,3.642,318.2,421.5,1,1,-0.26,-4.39,-0.82,
58.774,0.03399999999999892,0.0603,262|443|381|479,119.0,36.0,119.0,-31.2,1.1262,105.67,1.0,0.75,0.00361,0.79855,0.60192,0.883,0.00361,0.46935,0.23,-27.99,0.883,1.0,0.28,0.65,1.1,17.4,-2.74,5.81,-5.5,1,0,ok,52.99,-27.99,2.66,3.01,3.01,0,gz,terminal,3.01,2.33,4,STRIKE,mutlak_tavan,-2.29,25.0,16.99,-2.82,-4.09,1,-3.21,21.79,-27.64,0.0,-29.51,-46.1,-83.64,-52.99,-26.5,-1.11,-25.3,3.565,315.4,440.7,1,1,1.34,-2.69,-0.91,
58.806,0.031999999999996476,0.0667,298|463|333|480,35.0,17.0,35.0,-31.69,1.1296,30.98,1.0,0.259,-0.01755,0.81097,0.58482,0.87276,-0.01755,0.48784,-1.15,-29.2,0.8729,1.0,-1.38,-2.49,-4.2,17.29,-2.8,6.13,-7.1,1,0,ok,54.21,-29.2,9.07,2.964,2.964,0,gz,terminal,2.96,1.43,4,STRIKE,mutlak_tavan,-1.86,25.0,16.93,-2.78,-3.57,1,-2.53,22.47,-22.57,0.0,-30.38,-37.6,-80.05,-54.2,-27.1,-0.43,-33.64,3.001,318.0,513.3,1,0,-0.72,4.44,6.07,
58.84,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.895,2.895,0,gz,,2.89,2.04,4,,,,,,,,,,,,,,,,,,-0.59,-36.92,2.942,317.1,552.2,1,0,,,,
58.872,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.86,2.86,0,gz,,2.86,1.08,4,,,,,,,,,,,,,,,,,,-1.37,-30.94,3.404,313.9,486.5,1,0,,,,
58.906,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.801,2.801,0,gz,,2.8,1.74,4,,,,,,,,,,,,,,,,,,-2.54,-33.95,3.327,308.1,516.9,1,0,,,,
58.938,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.756,2.756,0,gz,,2.76,1.41,4,,,,,,,,,,,,,,,,,,-1.67,-37.84,3.182,311.6,564.9,1,0,,,,
58.972,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.719,2.719,0,gz,,2.72,1.09,4,,,,,,,,,,,,,,,,,,-0.22,-48.53,2.713,318.5,803.5,1,0,,,,
59.004,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.666,2.666,0,gz,,2.67,1.64,4,,,,,,,,,,,,,,,,,,-1.51,-40.67,3.122,311.9,608.7,1,0,,,,
59.038,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.632,2.632,0,gz,,2.63,1.01,4,,,,,,,,,,,,,,,,,,-3.07,-43.56,3.044,302.3,665.1,1,0,,,,
59.07,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.611,2.611,0,gz,,2.61,0.64,4,,,,,,,,,,,,,,,,,,-2.15,-46.08,2.993,306.6,726.4,1,0,,,,
59.104,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.552,2.552,0,gz,,2.55,1.73,4,,,,,,,,,,,,,,,,,,-3.67,-48.76,2.954,294.8,814.0,1,0,,,,
59.136,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.532,2.532,0,gz,,2.53,0.64,4,,,,,,,,,,,,,,,,,,-4.32,-61.01,2.561,230.9,2672.8,1,0,,,,
59.17,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.497,2.497,0,gz,,2.5,1.02,4,,,,,,,,,,,,,,,,,,-3.43,-54.11,2.82,288.9,1110.0,1,0,,,,
59.202,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.467,2.467,0,gz,,2.47,0.93,4,,,,,,,,,,,,,,,,,,-8.26,-67.37,2.486,,,0,0,,,,
59.236,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.447,2.447,0,gz,,2.45,0.59,4,,,,,,,,,,,,,,,,,,-7.29,-56.82,2.758,236.3,1430.4,1,0,,,,
59.268,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.432,2.432,0,gz,,2.43,0.46,4,,,,,,,,,,,,,,,,,,-5.7,-59.65,2.699,228.1,2060.7,1,0,,,,
59.302,,,,,,,,,,,,,,,,,,,,,,,,,17.289656873917217,-2.803856206062832,6.13038875523456,-7.1,,,kor_dalis,,,,2.408,2.408,0,gz,,2.41,0.73,4,,,,,,,,,,,,,,,,,,-9.66,-63.38,2.624,-237.5,7633.9,1,0,,,,
